country_code,country_name,region_code,region_name,survey_coverage,year,welfare_time,welfare_type,poverty_line,mean,headcount,poverty_gap,poverty_severity,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,gdp,hfce,survey_comparability,survey_acronym,survey_time,is_interpolated,distribution_type,reporting_level,comparable_spell
LTU,Lithuania,ECA,Europe and Central Asia,National,2003,2003,Consumption,5.5,13.809581,.12099764,.026976224,.009426265,.033981163,.35456488,11.001395,.2087159,.2966443,3415213,.029299444,.043078087,.053530034,.063637815,.074094243,.085777216,.099669226,.11943661,.15210322,.27937412,.71810114,1.7633437,8272.4756,4961.6143,2,HBS,2003,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Consumption,1.9,14.314081,.00092465658,.00024071654,.000087743465,.00030319786,.35204017,11.554541,.20729098,.29380116,3377075,.02831734,.043183282,.053999431,.064394712,.074823357,.086570576,.099985279,.12076974,.15404481,.27391145,.72646058,1.7633437,8915.4951,5562.9004,2,HBS,2004,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Consumption,3.2,14.314081,.020490583,.0033521969,.00090712932,.0039908686,.35204017,11.554541,.20729098,.29380116,3377075,.02831734,.043183282,.053999431,.064394712,.074823357,.086570576,.099985279,.12076974,.15404481,.27391145,.72646058,1.7633437,8915.4951,5562.9004,2,HBS,2004,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Consumption,5.5,14.314081,.11197241,.026538281,.0094877947,.033592187,.35204017,11.554541,.20729098,.29380116,3377075,.02831734,.043183282,.053999431,.064394712,.074823357,.086570576,.099985279,.12076974,.15404481,.27391145,.72646058,1.7633437,8915.4951,5562.9004,2,HBS,2004,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Income,1.9,12.468994,.027074872,.012973606,.0091300178,.012169739,.37023887,10.139622,.25045133,.30020064,3377075,.019688854,.038579095,.053281505,.065871745,.076448604,.087181807,.10100418,.12106655,.15806535,.27881232,.72646058,1.7633437,8915.4951,5562.9004,3,EU-SILC,2005,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Income,3.2,12.468994,.070300728,.026008459,.015825553,.032141872,.37023887,10.139622,.25045133,.30020064,3377075,.019688854,.038579095,.053281505,.065871745,.076448604,.087181807,.10100418,.12106655,.15806535,.27881232,.72646058,1.7633437,8915.4951,5562.9004,3,EU-SILC,2005,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2004,2004,Income,5.5,12.468994,.18678334,.06817057,.036846094,.095319949,.37023887,10.139622,.25045133,.30020064,3377075,.019688854,.038579095,.053281505,.065871745,.076448604,.087181807,.10100418,.12106655,.15806535,.27881232,.72646058,1.7633437,8915.4951,5562.9004,3,EU-SILC,2005,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2005,2005,Income,1.9,14.443436,.017817268,.0086272471,.0059602247,.010610659,.35302207,11.884628,.22913222,.27755082,3322528,.021829847,.042181898,.056634355,.068294488,.077480912,.087254487,.10085113,.11920983,.15466358,.27159947,.74577343,1.7633437,9762.5605,6307.8408,3,EU-SILC,2006,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2005,2005,Income,3.2,14.443436,.043431282,.017656943,.01060114,.024888497,.35302207,11.884628,.22913222,.27755082,3322528,.021829847,.042181898,.056634355,.068294488,.077480912,.087254487,.10085113,.11920983,.15466358,.27159947,.74577343,1.7633437,9762.5605,6307.8408,3,EU-SILC,2006,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2005,2005,Income,5.5,14.443436,.12074509,.04401093,.023871854,.065350696,.35302207,11.884628,.22913222,.27755082,3322528,.021829847,.042181898,.056634355,.068294488,.077480912,.087254487,.10085113,.11920983,.15466358,.27159947,.74577343,1.7633437,9762.5605,6307.8408,3,EU-SILC,2006,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2006,2006,Income,1.9,17.987869,.015230171,.0070853056,.0045600873,.0061995569,.34418988,14.737831,.21658802,.2764039,3269909,.023407586,.045674365,.057835594,.067487828,.07690791,.088058561,.10142583,.11949407,.15187745,.26783082,.77365881,1.7633437,10655.114,6994.2446,3,EU-SILC,2007,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2006,2006,Income,3.2,17.987869,.027584802,.012591799,.0080935983,.015303947,.34418988,14.737831,.21658802,.2764039,3269909,.023407586,.045674365,.057835594,.067487828,.07690791,.088058561,.10142583,.11949407,.15187745,.26783082,.77365881,1.7633437,10655.114,6994.2446,3,EU-SILC,2007,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2006,2006,Income,5.5,17.987869,.070809528,.026243076,.015426714,.037272274,.34418988,14.737831,.21658802,.2764039,3269909,.023407586,.045674365,.057835594,.067487828,.07690791,.088058561,.10142583,.11949407,.15187745,.26783082,.77365881,1.7633437,10655.114,6994.2446,3,EU-SILC,2007,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2007,2007,Income,1.9,21.344244,.013395645,.0079206182,.0069266083,.0033088368,.34797189,17.409304,.22199292,.28608796,3231294,.023576772,.043943513,.05721939,.067042448,.075957276,.088199735,.10295249,.12103073,.15237337,.26770428,.81804496,1.7633437,11980.104,7960.7417,3,EU-SILC,2008,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2007,2007,Income,3.2,21.344244,.019032083,.011368008,.008849618,.0087448498,.34797189,17.409304,.22199292,.28608796,3231294,.023576772,.043943513,.05721939,.067042448,.075957276,.088199735,.10295249,.12103073,.15237337,.26770428,.81804496,1.7633437,11980.104,7960.7417,3,EU-SILC,2008,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2007,2007,Income,5.5,21.344244,.042916615,.018877821,.013002558,.020951357,.34797189,17.409304,.22199292,.28608796,3231294,.023576772,.043943513,.05721939,.067042448,.075957276,.088199735,.10295249,.12103073,.15237337,.26770428,.81804496,1.7633437,11980.104,7960.7417,3,EU-SILC,2008,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Consumption,1.9,18.481686,.0014939542,.00026385655,.000095997792,.00033309427,.37055656,14.431557,.23150127,.31501451,3198231,.026992541,.041353036,.051253632,.061098047,.072535262,.084798075,.10011487,.12029138,.15206656,.2894966,.90742368,1.7633437,12420.402,8354.792,2,HBS,2008,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Consumption,3.2,18.481686,.011123778,.0022274095,.00073430169,.0027772726,.37055656,14.431557,.23150127,.31501451,3198231,.026992541,.041353036,.051253632,.061098047,.072535262,.084798075,.10011487,.12029138,.15206656,.2894966,.90742368,1.7633437,12420.402,8354.792,2,HBS,2008,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Consumption,5.5,18.481686,.058043558,.013855149,.0051885513,.017897336,.37055656,14.431557,.23150127,.31501451,3198231,.026992541,.041353036,.051253632,.061098047,.072535262,.084798075,.10011487,.12029138,.15206656,.2894966,.90742368,1.7633437,12420.402,8354.792,2,HBS,2008,FALSE,micro,national,1998 - 2008
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Income,1.9,22.849649,.013892259,.0085006095,.0069917194,.008277501,.35734266,18.67374,.24021094,.28289682,3198231,.022570271,.043562535,.056166939,.065683991,.075579293,.086894847,.10085016,.12019057,.15208104,.27642033,.90742368,1.7633437,12420.402,8354.792,3,EU-SILC,2009,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Income,3.2,22.849649,.022527169,.012531222,.0093858726,.015331944,.35734266,18.67374,.24021094,.28289682,3198231,.022570271,.043562535,.056166939,.065683991,.075579293,.086894847,.10085016,.12019057,.15208104,.27642033,.90742368,1.7633437,12420.402,8354.792,3,EU-SILC,2009,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2008,2008,Income,5.5,22.849649,.045454223,.020946253,.014308806,.030001251,.35734266,18.67374,.24021094,.28289682,3198231,.022570271,.043562535,.056166939,.065683991,.075579293,.086894847,.10085016,.12019057,.15208104,.27642033,.90742368,1.7633437,12420.402,8354.792,3,EU-SILC,2009,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2009,2009,Income,1.9,18.935463,.022432506,.01153054,.0085738096,.011343891,.37225989,15.428349,.26464015,.31151384,3162916,.01826633,.03869668,.052624289,.064937338,.075923011,.088162877,.1033079,.12380259,.15815613,.27612287,.94783157,1.7633437,10695.487,6978.8242,3,EU-SILC,2010,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2009,2009,Income,3.2,18.935463,.042866282,.019435132,.013124284,.024650265,.37225989,15.428349,.26464015,.31151384,3162916,.01826633,.03869668,.052624289,.064937338,.075923011,.088162877,.1033079,.12380259,.15815613,.27612287,.94783157,1.7633437,10695.487,6978.8242,3,EU-SILC,2010,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2009,2009,Income,5.5,18.935463,.088549897,.037778851,.023486011,.055227432,.37225989,15.428349,.26464015,.31151384,3162916,.01826633,.03869668,.052624289,.064937338,.075923011,.088162877,.1033079,.12380259,.15815613,.27612287,.94783157,1.7633437,10695.487,6978.8242,3,EU-SILC,2010,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2010,2010,Income,1.9,17.036444,.015343399,.010084978,.0084333578,.010929171,.33619305,14.926526,.21665014,.27873114,3097282,.02246443,.042356934,.055966422,.068633266,.08144249,.094121248,.10689781,.12521879,.15499492,.24790367,.96033555,1.7633437,11102.484,6907.1509,3,EU-SILC,2011,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2010,2010,Income,3.2,17.036444,.030901505,.015412887,.011199896,.020061821,.33619305,14.926526,.21665014,.27873114,3097282,.02246443,.042356934,.055966422,.068633266,.08144249,.094121248,.10689781,.12521879,.15499492,.24790367,.96033555,1.7633437,11102.484,6907.1509,3,EU-SILC,2011,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2010,2010,Income,5.5,17.036444,.082001604,.031172626,.019158676,.044983756,.33619305,14.926526,.21665014,.27873114,3097282,.02246443,.042356934,.055966422,.068633266,.08144249,.094121248,.10689781,.12521879,.15499492,.24790367,.96033555,1.7633437,11102.484,6907.1509,3,EU-SILC,2011,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2011,2011,Income,1.9,18.628839,.0070057507,.0048674252,.004105337,.0034227176,.32491052,15.944879,.18960564,.27115721,3028115,.026273875,.044853754,.058185834,.069728769,.080499187,.091753483,.1057285,.12388176,.1536599,.24543494,1,1.7633437,12041.878,7369.937,3,EU-SILC,2012,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2011,2011,Income,3.2,18.628839,.015196771,.0074129724,.0053437748,.0074807866,.32491052,15.944879,.18960564,.27115721,3028115,.026273875,.044853754,.058185834,.069728769,.080499187,.091753483,.1057285,.12388176,.1536599,.24543494,1,1.7633437,12041.878,7369.937,3,EU-SILC,2012,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2011,2011,Income,5.5,18.628839,.052584663,.017445019,.0097375792,.021966903,.32491052,15.944879,.18960564,.27115721,3028115,.026273875,.044853754,.058185834,.069728769,.080499187,.091753483,.1057285,.12388176,.1536599,.24543494,1,1.7633437,12041.878,7369.937,3,EU-SILC,2012,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2012,2012,Income,1.9,20.058681,.0094779255,.006550754,.0057589184,.0065621324,.35098681,16.453405,.22496203,.29147595,2987773,.023573369,.041831896,.055225741,.067180425,.076953165,.08914569,.10336414,.12271085,.15172613,.26828861,1.0308999,1.7633437,12673.595,7699.9565,3,EU-SILC,2013,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2012,2012,Income,3.2,20.058681,.020105636,.0091413511,.0070277001,.0111475,.35098681,16.453405,.22496203,.29147595,2987773,.023573369,.041831896,.055225741,.067180425,.076953165,.08914569,.10336414,.12271085,.15172613,.26828861,1.0308999,1.7633437,12673.595,7699.9565,3,EU-SILC,2013,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2012,2012,Income,5.5,20.058681,.054707259,.02005201,.011965913,.027385836,.35098681,16.453405,.22496203,.29147595,2987773,.023573369,.041831896,.055225741,.067180425,.076953165,.08914569,.10336414,.12271085,.15172613,.26828861,1.0308999,1.7633437,12673.595,7699.9565,3,EU-SILC,2013,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2013,2013,Income,1.9,20.952177,.0070500816,.0046770019,.0040177125,.0043066628,.35311148,17.029186,.22306286,.29414469,2957689,.024507726,.042754639,.054828417,.065554306,.076115474,.087279253,.10182349,.12198051,.15408294,.27107325,1.0416983,1.7633437,13257.002,8113.4985,3,EU-SILC,2014,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2013,2013,Income,3.2,20.952177,.019660261,.0082499254,.0055877427,.0097741112,.35311148,17.029186,.22306286,.29414469,2957689,.024507726,.042754639,.054828417,.065554306,.076115474,.087279253,.10182349,.12198051,.15408294,.27107325,1.0416983,1.7633437,13257.002,8113.4985,3,EU-SILC,2014,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2013,2013,Income,5.5,20.952177,.048948389,.01838842,.010731244,.025318393,.35311148,17.029186,.22306286,.29414469,2957689,.024507726,.042754639,.054828417,.065554306,.076115474,.087279253,.10182349,.12198051,.15408294,.27107325,1.0416983,1.7633437,13257.002,8113.4985,3,EU-SILC,2014,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2014,2014,Income,1.9,22.891582,.01262026,.0066736201,.0056813234,.0037639542,.37681442,18.139555,.26057076,.30881807,2932367,.020760598,.039496548,.052453548,.063611627,.074163981,.085819416,.10121441,.12131573,.15205716,.28910699,1.0427792,1.7633437,13844.432,8485.9297,3,EU-SILC,2015,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2014,2014,Income,3.2,22.891582,.02658277,.011815884,.0080294861,.011153911,.37681442,18.139555,.26057076,.30881807,2932367,.020760598,.039496548,.052453548,.063611627,.074163981,.085819416,.10121441,.12131573,.15205716,.28910699,1.0427792,1.7633437,13844.432,8485.9297,3,EU-SILC,2015,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2014,2014,Income,5.5,22.891582,.048461165,.022414621,.014275162,.028233392,.37681442,18.139555,.26057076,.30881807,2932367,.020760598,.039496548,.052453548,.063611627,.074163981,.085819416,.10121441,.12131573,.15205716,.28910699,1.0427792,1.7633437,13844.432,8485.9297,3,EU-SILC,2015,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2015,2015,Income,1.9,25.202044,.0071985861,.0053455159,.0047965646,.0023471073,.37375224,20.025732,.25065672,.31119838,2904910,.021328129,.040000353,.053369146,.062996954,.073620416,.085809045,.10042576,.12091344,.15534161,.28619516,.29933968,1.7633437,14258.229,8913.4756,3,EU-SILC,2016,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2015,2015,Income,3.2,25.202044,.014215868,.0076353177,.005872074,.0058081038,.37375224,20.025732,.25065672,.31119838,2904910,.021328129,.040000353,.053369146,.062996954,.073620416,.085809045,.10042576,.12091344,.15534161,.28619516,.29933968,1.7633437,14258.229,8913.4756,3,EU-SILC,2016,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2015,2015,Income,5.5,25.202044,.042037722,.015426085,.0094053186,.017129757,.37375224,20.025732,.25065672,.31119838,2904910,.021328129,.040000353,.053369146,.062996954,.073620416,.085809045,.10042576,.12091344,.15534161,.28619516,.29933968,1.7633437,14258.229,8913.4756,3,EU-SILC,2016,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2016,2016,Income,1.9,26.962069,.012705059,.0070691314,.0058278139,.0039830534,.38391206,21.431278,.27081993,.30913183,2868231,.020290371,.039439678,.051613688,.062085126,.073320128,.08512947,.098877698,.11912031,.154662,.29546154,.30205026,1.7633437,14804.297,9396.1738,3,EU-SILC,2017,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2016,2016,Income,3.2,26.962069,.021976892,.010951569,.0079555931,.010047078,.38391206,21.431278,.27081993,.30913183,2868231,.020290371,.039439678,.051613688,.062085126,.073320128,.08512947,.098877698,.11912031,.154662,.29546154,.30205026,1.7633437,14804.297,9396.1738,3,EU-SILC,2017,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2016,2016,Income,5.5,26.962069,.045102302,.019399768,.01277876,.023853509,.38391206,21.431278,.27081993,.30913183,2868231,.020290371,.039439678,.051613688,.062085126,.073320128,.08512947,.098877698,.11912031,.154662,.29546154,.30205026,1.7633437,14804.297,9396.1738,3,EU-SILC,2017,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2017,2017,Income,1.9,28.711559,.010225073,.0081309769,.0075090835,.0054103602,.372897,22.651394,.25779864,.31671607,2828403,.021099733,.041489504,.053161036,.062762588,.073002554,.085887,.100949,.12217616,.15521018,.28426224,.31329525,1.7633437,15655.699,9865.9521,3,EU-SILC,2018,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2017,2017,Income,3.2,28.711559,.014951514,.0098505355,.0085081486,.0088696163,.372897,22.651394,.25779864,.31671607,2828403,.021099733,.041489504,.053161036,.062762588,.073002554,.085887,.100949,.12217616,.15521018,.28426224,.31329525,1.7633437,15655.699,9865.9521,3,EU-SILC,2018,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2017,2017,Income,5.5,28.711559,.037510063,.016530376,.011500333,.019265682,.372897,22.651394,.25779864,.31671607,2828403,.021099733,.041489504,.053161036,.062762588,.073002554,.085887,.100949,.12217616,.15521018,.28426224,.31329525,1.7633437,15655.699,9865.9521,3,EU-SILC,2018,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2018,2018,Income,1.9,30.831396,.0092501361,.0046921261,.0034773792,.0029374463,.35707808,24.784071,.23247412,.30446583,2801543,.023156453,.042661116,.054947015,.064680517,.074853845,.087707356,.10279985,.12157993,.1561023,.27151161,.32174772,1.7633437,16436.975,10328.316,3,EU-SILC,2019,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2018,2018,Income,3.2,30.831396,.01264839,.0071736183,.0051590847,.0071526016,.35707808,24.784071,.23247412,.30446583,2801543,.023156453,.042661116,.054947015,.064680517,.074853845,.087707356,.10279985,.12157993,.1561023,.27151161,.32174772,1.7633437,16436.975,10328.316,3,EU-SILC,2019,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2018,2018,Income,5.5,30.831396,.024260858,.01240479,.0083295777,.016139178,.35707808,24.784071,.23247412,.30446583,2801543,.023156453,.042661116,.054947015,.064680517,.074853845,.087707356,.10279985,.12157993,.1561023,.27151161,.32174772,1.7633437,16436.975,10328.316,3,EU-SILC,2019,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2019,2019,Income,1.9,33.936924,.0054792967,.0035262355,.0029615383,.0028589424,.35253152,27.152039,.21995416,.2918238,2794137,.026269631,.043938309,.055397663,.064834289,.0749375,.086056247,.10044652,.12022255,.15327516,.27462214,.32925895,1.7633437,17234.322,10707.131,3,EU-SILC,2020,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2019,2019,Income,3.2,33.936924,.0068857954,.0045284228,.0037056229,.0049258173,.35253152,27.152039,.21995416,.2918238,2794137,.026269631,.043938309,.055397663,.064834289,.0749375,.086056247,.10044652,.12022255,.15327516,.27462214,.32925895,1.7633437,17234.322,10707.131,3,EU-SILC,2020,FALSE,micro,national,2004 - 2019
LTU,Lithuania,ECA,Europe and Central Asia,National,2019,2019,Income,5.5,33.936924,.014224635,.0067869062,.005009748,.0090795001,.35253152,27.152039,.21995416,.2918238,2794137,.026269631,.043938309,.055397663,.064834289,.0749375,.086056247,.10044652,.12022255,.15327516,.27462214,.32925895,1.7633437,17234.322,10707.131,3,EU-SILC,2020,FALSE,micro,national,2004 - 2019
LUX,Luxembourg,OHI,Other high Income,National,1985,1985,Income,1.9,36.428959,0,0,0,0,.26667246,32.150181,.11688419,.23032913,366706,.04047427,.05467898,.064447016,.073669486,.082680188,.093937524,.10554557,.12219898,.14700012,.21536787,23.246939,.97961074,47926.57,19531.813,0,PSELL-LIS,1985,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1985,1985,Income,3.2,36.428959,.0023575283,.00017715462,.000013312147,.00018416414,.26667246,32.150181,.11688419,.23032913,366706,.04047427,.05467898,.064447016,.073669486,.082680188,.093937524,.10554557,.12219898,.14700012,.21536787,23.246939,.97961074,47926.57,19531.813,0,PSELL-LIS,1985,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1985,1985,Income,5.5,36.428959,.0023575283,.0010889472,.00050298701,.0014609951,.26667246,32.150181,.11688419,.23032913,366706,.04047427,.05467898,.064447016,.073669486,.082680188,.093937524,.10554557,.12219898,.14700012,.21536787,23.246939,.97961074,47926.57,19531.813,0,PSELL-LIS,1985,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1991,1991,Income,1.9,52.394871,0,0,0,0,.26789397,45.922459,.1162554,.22016653,387000,.041989125,.054211508,.064435951,.074511625,.082774378,.092557006,.10436241,.11933115,.14341484,.22241199,26.015493,.97961074,70751.516,24663.197,0,PSELL-LIS,1991,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1991,1991,Income,3.2,52.394871,0,0,0,0,.26789397,45.922459,.1162554,.22016653,387000,.041989125,.054211508,.064435951,.074511625,.082774378,.092557006,.10436241,.11933115,.14341484,.22241199,26.015493,.97961074,70751.516,24663.197,0,PSELL-LIS,1991,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1991,1991,Income,5.5,52.394871,0,0,0,0,.26789397,45.922459,.1162554,.22016653,387000,.041989125,.054211508,.064435951,.074511625,.082774378,.092557006,.10436241,.11933115,.14341484,.22241199,26.015493,.97961074,70751.516,24663.197,0,PSELL-LIS,1991,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1994,1994,Income,1.9,56.510315,0,0,0,0,.26944438,50.438969,.11855417,.2220968,402925,.040642582,.053485949,.063587718,.07388965,.084223501,.093492851,.10516719,.11992354,.14694248,.21864454,28.409094,.97961074,74853.031,24566.678,0,PSELL-ECHP-LIS,1994,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1994,1994,Income,3.2,56.510315,0,0,0,0,.26944438,50.438969,.11855417,.2220968,402925,.040642582,.053485949,.063587718,.07388965,.084223501,.093492851,.10516719,.11992354,.14694248,.21864454,28.409094,.97961074,74853.031,24566.678,0,PSELL-ECHP-LIS,1994,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1994,1994,Income,5.5,56.510315,0,0,0,0,.26944438,50.438969,.11855417,.2220968,402925,.040642582,.053485949,.063587718,.07388965,.084223501,.093492851,.10516719,.11992354,.14694248,.21864454,28.409094,.97961074,74853.031,24566.678,0,PSELL-ECHP-LIS,1994,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1997,1997,Income,1.9,59.730114,0,0,0,0,.30159879,50.764332,.15185593,.25510207,419450,.034137387,.049518086,.061363876,.070542656,.079553872,.090662815,.10448942,.12286773,.14906026,.23780391,29.682734,.97961074,77961.695,26678.324,0,PSELL-ECHP-LIS,1997,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1997,1997,Income,3.2,59.730114,0,0,0,0,.30159879,50.764332,.15185593,.25510207,419450,.034137387,.049518086,.061363876,.070542656,.079553872,.090662815,.10448942,.12286773,.14906026,.23780391,29.682734,.97961074,77961.695,26678.324,0,PSELL-ECHP-LIS,1997,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,1997,1997,Income,5.5,59.730114,.0016424325,.00017586187,.00001883024,.00018600811,.30159879,50.764332,.15185593,.25510207,419450,.034137387,.049518086,.061363876,.070542656,.079553872,.090662815,.10448942,.12286773,.14906026,.23780391,29.682734,.97961074,77961.695,26678.324,0,PSELL-ECHP-LIS,1997,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,2000,2000,Income,1.9,65.750237,0,0,0,0,.30447301,56.053917,.15208235,.26285523,436300,.034792382,.049138922,.059425317,.069139071,.079323232,.091615327,.10479029,.1219519,.15088038,.23894319,31.228363,.97961074,92490.508,28975.391,0,PSELL-ECHP-LIS,2000,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,2000,2000,Income,3.2,65.750237,0,0,0,0,.30447301,56.053917,.15208235,.26285523,436300,.034792382,.049138922,.059425317,.069139071,.079323232,.091615327,.10479029,.1219519,.15088038,.23894319,31.228363,.97961074,92490.508,28975.391,0,PSELL-ECHP-LIS,2000,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,2000,2000,Income,5.5,65.750237,0,0,0,0,.30447301,56.053917,.15208235,.26285523,436300,.034792382,.049138922,.059425317,.069139071,.079323232,.091615327,.10479029,.1219519,.15088038,.23894319,31.228363,.97961074,92490.508,28975.391,0,PSELL-ECHP-LIS,2000,FALSE,micro,national,1985 - 2000
LUX,Luxembourg,OHI,Other high Income,National,2003,2003,Income,1.9,69.272751,.00071746693,.00041865991,.00024496723,.00063009962,.30187473,59.285835,.15657635,.25654331,451630,.03291069,.049722642,.060824461,.070536487,.080278747,.091621488,.1049925,.12290565,.14945774,.23674959,.82786322,.97961074,97558.758,31047.051,1,EU-SILC,2004,FALSE,micro,national,2003 - 2019
LUX,Luxembourg,OHI,Other high Income,National,2003,2003,Income,3.2,69.272751,.000790925,.00054442987,.00040728576,.0010088021,.30187473,59.285835,.15657635,.25654331,451630,.03291069,.049722642,.060824461,.070536487,.080278747,.091621488,.1049925,.12290565,.14945774,.23674959,.82786322,.97961074,97558.758,31047.051,1,EU-SILC,2004,FALSE,micro,national,2003 - 2019
LUX,Luxembourg,OHI,Other high Income,National,2003,2003,Income,5.5,69.272751,.0048119943,.0012443495,.00068299938,.002123401,.30187473,59.285835,.15657635,.25654331,451630,.03291069,.049722642,.060824461,.070536487,.080278747,.091621488,.1049925,.12290565,.14945774,.23674959,.82786322,.97961074,97558.758,31047.051,1,EU-SILC,2004,FALSE,micro,national,2003 - 2019
