country_code,reporting_year,pop_data_level,pcn_region_code,welfare_type,reporting_level,survey_year_before,survey_year_after,pop,incgroup_historical,coverage
MEX,2009,national,LAC,income,national,2008,2010,112463886,Upper middle income,TRUE
MEX,2010,national,LAC,income,national,2010,,114092961,Upper middle income,TRUE
MEX,2011,national,LAC,income,national,2010,2012,115695468,Upper middle income,TRUE
MEX,2012,national,LAC,income,national,2012,,117274156,Upper middle income,TRUE
MEX,2013,national,LAC,income,national,2012,2014,118827158,Upper middle income,TRUE
MEX,2014,national,LAC,income,national,2014,,120355137,Upper middle income,TRUE
MEX,2015,national,LAC,income,national,2014,2016,121858251,Upper middle income,TRUE
MEX,2016,national,LAC,income,national,2016,,123333379,Upper middle income,TRUE
MEX,2017,national,LAC,income,national,2016,2018,124777326,Upper middle income,TRUE
MEX,2018,national,LAC,income,national,2018,,126190782,Upper middle income,TRUE
MEX,2019,national,LAC,income,national,2018,2020,127575529,Upper middle income,TRUE
MHL,1981,national,EAP,consumption,national,2019.5,,31883,Lower middle income,FALSE
MHL,1982,national,EAP,consumption,national,2019.5,,33330,Lower middle income,FALSE
MHL,1983,national,EAP,consumption,national,2019.5,,34881,Lower middle income,FALSE
MHL,1984,national,EAP,consumption,national,2019.5,,36564,Lower middle income,FALSE
MHL,1985,national,EAP,consumption,national,2019.5,,38331,Lower middle income,FALSE
MHL,1986,national,EAP,consumption,national,2019.5,,40212,Lower middle income,FALSE
MHL,1987,national,EAP,consumption,national,2019.5,,42168,Lower middle income,FALSE
MHL,1988,national,EAP,consumption,national,2019.5,,44092,Lower middle income,FALSE
MHL,1989,national,EAP,consumption,national,2019.5,,45827,Lower middle income,FALSE
MHL,1990,national,EAP,consumption,national,2019.5,,47265,Lower middle income,FALSE
MHL,1991,national,EAP,consumption,national,2019.5,,48403,Lower middle income,FALSE
MHL,1992,national,EAP,consumption,national,2019.5,,49242,Lower middle income,FALSE
MHL,1993,national,EAP,consumption,national,2019.5,,49828,Lower middle income,FALSE
MHL,1994,national,EAP,consumption,national,2019.5,,50214,Lower middle income,FALSE
MHL,1995,national,EAP,consumption,national,2019.5,,50454,Lower middle income,FALSE
MHL,1996,national,EAP,consumption,national,2019.5,,50523,Lower middle income,FALSE
MHL,1997,national,EAP,consumption,national,2019.5,,50453,Lower middle income,FALSE
MHL,1998,national,EAP,consumption,national,2019.5,,50356,Lower middle income,FALSE
MHL,1999,national,EAP,consumption,national,2019.5,,50418,Lower middle income,FALSE
MHL,2000,national,EAP,consumption,national,2019.5,,50754,Lower middle income,FALSE
MHL,2001,national,EAP,consumption,national,2019.5,,51411,Lower middle income,FALSE
MHL,2002,national,EAP,consumption,national,2019.5,,52368,Lower middle income,FALSE
MHL,2003,national,EAP,consumption,national,2019.5,,53465,Lower middle income,FALSE
MHL,2004,national,EAP,consumption,national,2019.5,,54476,Lower middle income,FALSE
MHL,2005,national,EAP,consumption,national,2019.5,,55257,Lower middle income,FALSE
MHL,2006,national,EAP,consumption,national,2019.5,,55765,Lower middle income,FALSE
MHL,2007,national,EAP,consumption,national,2019.5,,56046,Lower middle income,FALSE
MHL,2008,national,EAP,consumption,national,2019.5,,56166,Lower middle income,FALSE
MHL,2009,national,EAP,consumption,national,2019.5,,56255,Lower middle income,FALSE
MHL,2010,national,EAP,consumption,national,2019.5,,56361,Lower middle income,FALSE
MHL,2011,national,EAP,consumption,national,2019.5,,56524,Lower middle income,FALSE
MHL,2012,national,EAP,consumption,national,2019.5,,56712,Upper middle income,FALSE
MHL,2013,national,EAP,consumption,national,2019.5,,56933,Upper middle income,FALSE
MHL,2014,national,EAP,consumption,national,2019.5,,57183,Upper middle income,FALSE
MHL,2015,national,EAP,consumption,national,2019.5,,57444,Upper middle income,FALSE
MHL,2016,national,EAP,consumption,national,2019.5,,57723,Upper middle income,FALSE
MHL,2017,national,EAP,consumption,national,2019.5,,58053,Upper middle income,TRUE
MHL,2018,national,EAP,consumption,national,2019.5,,58412,Upper middle income,TRUE
MHL,2019,national,EAP,consumption,national,2019.5,,58791,Upper middle income,TRUE
MKD,1981,national,ECA,consumption,national,1998,,1941527,Upper middle income,FALSE
MKD,1982,national,ECA,consumption,national,1998,,1955247,Upper middle income,FALSE
MKD,1983,national,ECA,consumption,national,1998,,1965892,Upper middle income,FALSE
MKD,1984,national,ECA,consumption,national,1998,,1974413,Upper middle income,FALSE
MKD,1985,national,ECA,consumption,national,1998,,1981536,Upper middle income,FALSE
MKD,1986,national,ECA,consumption,national,1998,,1987538,Upper middle income,FALSE
MKD,1987,national,ECA,consumption,national,1998,,1992278,Upper middle income,FALSE
MKD,1988,national,ECA,consumption,national,1998,,1995508,Upper middle income,FALSE
MKD,1989,national,ECA,consumption,national,1998,,1996863,Upper middle income,FALSE
MKD,1990,national,ECA,consumption,national,1998,,1996218,Upper middle income,FALSE
MKD,1991,national,ECA,consumption,national,1998,,1993304,Upper middle income,FALSE
MKD,1992,national,ECA,consumption,national,1998,,1988659,Lower middle income,FALSE
MKD,1993,national,ECA,consumption,national,1998,,1984024,Lower middle income,FALSE
MKD,1994,national,ECA,consumption,national,1998,,1981713,Lower middle income,FALSE
MKD,1995,national,ECA,consumption,national,1998,,1983259,Lower middle income,TRUE
MKD,1996,national,ECA,consumption,national,1998,,1989441,Lower middle income,TRUE
MKD,1997,national,ECA,consumption,national,1998,,1996869,Lower middle income,TRUE
MKD,1998,national,ECA,consumption,national,1998,,2007523,Lower middle income,TRUE
MKD,1999,national,ECA,consumption,national,1998,2000,2017142,Lower middle income,TRUE
MKD,2000,national,ECA,consumption,national,2000,,2026350,Lower middle income,TRUE
MKD,2001,national,ECA,consumption,national,2000,2002,2034882,Lower middle income,TRUE
MKD,2002,national,ECA,consumption,national,2002,,2020157,Lower middle income,TRUE
MKD,2003,national,ECA,consumption,national,2003,,2026773,Lower middle income,TRUE
MKD,2004,national,ECA,consumption,national,2004,,2032544,Lower middle income,TRUE
MKD,2005,national,ECA,consumption,national,2005,,2036855,Lower middle income,TRUE
MKD,2006,national,ECA,consumption,national,2006,,2040228,Lower middle income,TRUE
MKD,2007,national,ECA,consumption,national,2006,2008,2043559,Lower middle income,TRUE
MKD,2008,national,ECA,consumption,national,2008,,2046898,Upper middle income,TRUE
MKD,2009,national,ECA,income,national,2009,,2050671,Upper middle income,TRUE
MKD,2010,national,ECA,income,national,2010,,2055004,Upper middle income,TRUE
MKD,2011,national,ECA,income,national,2011,,2058539,Upper middle income,TRUE
MKD,2012,national,ECA,income,national,2012,,2061044,Upper middle income,TRUE
MKD,2013,national,ECA,income,national,2013,,2064032,Upper middle income,TRUE
MKD,2014,national,ECA,income,national,2014,,2067471,Upper middle income,TRUE
MKD,2015,national,ECA,income,national,2015,,2070226,Upper middle income,TRUE
MKD,2016,national,ECA,income,national,2016,,2072490,Upper middle income,TRUE
MKD,2017,national,ECA,income,national,2017,,2074502,Upper middle income,TRUE
MKD,2018,national,ECA,income,national,2018,,2076217,Upper middle income,TRUE
MKD,2019,national,ECA,income,national,2018,,2076694,Upper middle income,TRUE
MLI,1981,national,SSA,consumption,national,1994,,7234725,Low income,FALSE
MLI,1982,national,SSA,consumption,national,1994,,7388670,Low income,FALSE
MLI,1983,national,SSA,consumption,national,1994,,7545163,Low income,FALSE
MLI,1984,national,SSA,consumption,national,1994,,7694857,Low income,FALSE
MLI,1985,national,SSA,consumption,national,1994,,7831888,Low income,FALSE
MLI,1986,national,SSA,consumption,national,1994,,7952863,Low income,FALSE
MLI,1987,national,SSA,consumption,national,1994,,8062216,Low income,FALSE
MLI,1988,national,SSA,consumption,national,1994,,8171525,Low income,FALSE
MLI,1989,national,SSA,consumption,national,1994,,8296919,Low income,FALSE
MLI,1990,national,SSA,consumption,national,1994,,8449915,Low income,FALSE
MLI,1991,national,SSA,consumption,national,1994,,8635528,Low income,TRUE
MLI,1992,national,SSA,consumption,national,1994,,8850334,Low income,TRUE
MLI,1993,national,SSA,consumption,national,1994,,9087173,Low income,TRUE
MLI,1994,national,SSA,consumption,national,1994,,9334893,Low income,TRUE
MLI,1995,national,SSA,consumption,national,1994,2001.08,9585660,Low income,TRUE
MLI,1996,national,SSA,consumption,national,1994,2001.08,9837575,Low income,TRUE
MLI,1997,national,SSA,consumption,national,1994,2001.08,10094363,Low income,TRUE
MLI,1998,national,SSA,consumption,national,1994,2001.08,10360564,Low income,FALSE
MLI,1999,national,SSA,consumption,national,1994,2001.08,10642937,Low income,TRUE
MLI,2000,national,SSA,consumption,national,1994,2001.08,10946448,Low income,TRUE
MLI,2001,national,SSA,consumption,national,1994,2001.08,11271603,Low income,TRUE
MLI,2002,national,SSA,consumption,national,2001.08,2006.25,11616890,Low income,TRUE
MLI,2003,national,SSA,consumption,national,2001.08,2006.25,11982692,Low income,TRUE
MLI,2004,national,SSA,consumption,national,2001.08,2006.25,12369078,Low income,TRUE
MLI,2005,national,SSA,consumption,national,2001.08,2006.25,12775509,Low income,TRUE
MLI,2006,national,SSA,consumption,national,2001.08,2006.25,13203378,Low income,TRUE
MLI,2007,national,SSA,consumption,national,2006.25,2009.89,13651455,Low income,TRUE
MLI,2008,national,SSA,consumption,national,2006.25,2009.89,14113578,Low income,TRUE
MLI,2009,national,SSA,consumption,national,2006.25,2009.89,14581427,Low income,TRUE
MLI,2010,national,SSA,consumption,national,2009.89,2018.5699,15049352,Low income,TRUE
MLI,2011,national,SSA,consumption,national,2009.89,2018.5699,15514593,Low income,TRUE
MLI,2012,national,SSA,consumption,national,2009.89,2018.5699,15979492,Low income,TRUE
MLI,2013,national,SSA,consumption,national,2009.89,2018.5699,16449854,Low income,FALSE
MLI,2014,national,SSA,consumption,national,2009.89,2018.5699,16934213,Low income,FALSE
MLI,2015,national,SSA,consumption,national,2009.89,2018.5699,17438772,Low income,FALSE
MLI,2016,national,SSA,consumption,national,2009.89,2018.5699,17965448,Low income,TRUE
MLI,2017,national,SSA,consumption,national,2009.89,2018.5699,18512429,Low income,TRUE
MLI,2018,national,SSA,consumption,national,2009.89,2018.5699,19077755,Low income,TRUE
MLI,2019,national,SSA,consumption,national,2018.5699,,19658023,Low income,TRUE
MLT,1981,national,OHI,income,national,2006,,318982,Upper middle income,FALSE
MLT,1982,national,OHI,income,national,2006,,325898,Upper middle income,FALSE
MLT,1983,national,OHI,income,national,2006,,330524,Upper middle income,FALSE
MLT,1984,national,OHI,income,national,2006,,330593,Upper middle income,FALSE
MLT,1985,national,OHI,income,national,2006,,336452,Upper middle income,FALSE
MLT,1986,national,OHI,income,national,2006,,342121,Upper middle income,FALSE
MLT,1987,national,OHI,income,national,2006,,344485,Upper middle income,FALSE
MLT,1988,national,OHI,income,national,2006,,347325,Upper middle income,FALSE
MLT,1989,national,OHI,income,national,2006,,350722,High income,FALSE
MLT,1990,national,OHI,income,national,2006,,354170,Upper middle income,FALSE
MLT,1991,national,OHI,income,national,2006,,363845,Upper middle income,FALSE
MLT,1992,national,OHI,income,national,2006,,367618,Upper middle income,FALSE
MLT,1993,national,OHI,income,national,2006,,371308,Upper middle income,FALSE
MLT,1994,national,OHI,income,national,2006,,374797,Upper middle income,FALSE
MLT,1995,national,OHI,income,national,2006,,377419,Upper middle income,FALSE
MLT,1996,national,OHI,income,national,2006,,379905,Upper middle income,FALSE
MLT,1997,national,OHI,income,national,2006,,382791,Upper middle income,FALSE
MLT,1998,national,OHI,income,national,2006,,385287,High income,FALSE
MLT,1999,national,OHI,income,national,2006,,387578,Upper middle income,FALSE
MLT,2000,national,OHI,income,national,2006,,390087,High income,FALSE
MLT,2001,national,OHI,income,national,2006,,393028,Upper middle income,FALSE
MLT,2002,national,OHI,income,national,2006,,395969,High income,FALSE
MLT,2003,national,OHI,income,national,2006,,398582,High income,TRUE
MLT,2004,national,OHI,income,national,2006,,401268,High income,TRUE
MLT,2005,national,OHI,income,national,2006,,403834,High income,TRUE
MLT,2006,national,OHI,income,national,2006,,405308,High income,TRUE
MLT,2007,national,OHI,income,national,2007,,406724,High income,TRUE
MLT,2008,national,OHI,income,national,2008,,409379,High income,TRUE
MLT,2009,national,OHI,income,national,2009,,412477,High income,TRUE
MLT,2010,national,OHI,income,national,2010,,414508,High income,TRUE
MLT,2011,national,OHI,income,national,2011,,416268,High income,TRUE
MLT,2012,national,OHI,income,national,2012,,420028,High income,TRUE
MLT,2013,national,OHI,income,national,2013,,425967,High income,TRUE
MLT,2014,national,OHI,income,national,2014,,434558,High income,TRUE
MLT,2015,national,OHI,income,national,2015,,445053,High income,TRUE
MLT,2016,national,OHI,income,national,2016,,455356,High income,TRUE
MLT,2017,national,OHI,income,national,2017,,467999,High income,TRUE
MLT,2018,national,OHI,income,national,2018,,484630,High income,TRUE
MLT,2019,national,OHI,income,national,2019,,504062,High income,TRUE
MMR,1981,national,EAP,consumption,national,2015,,34976465,Low income,FALSE
MMR,1982,national,EAP,consumption,national,2015,,35734273,Low income,FALSE
MMR,1983,national,EAP,consumption,national,2015,,36491804,Low income,FALSE
MMR,1984,national,EAP,consumption,national,2015,,37241530,Low income,FALSE
MMR,1985,national,EAP,consumption,national,2015,,37977087,Low income,FALSE
MMR,1986,national,EAP,consumption,national,2015,,38698484,Low income,FALSE
MMR,1987,national,EAP,consumption,national,2015,,39404350,Low income,FALSE
MMR,1988,national,EAP,consumption,national,2015,,40085653,Low income,FALSE
MMR,1989,national,EAP,consumption,national,2015,,40731439,Low income,FALSE
MMR,1990,national,EAP,consumption,national,2015,,41335188,Low income,FALSE
MMR,1991,national,EAP,consumption,national,2015,,41890192,Low income,FALSE
MMR,1992,national,EAP,consumption,national,2015,,42401686,Low income,FALSE
MMR,1993,national,EAP,consumption,national,2015,,42889992,Low income,FALSE
MMR,1994,national,EAP,consumption,national,2015,,43383421,Low income,FALSE
MMR,1995,national,EAP,consumption,national,2015,,43901598,Low income,FALSE
MMR,1996,national,EAP,consumption,national,2015,,44452203,Low income,FALSE
MMR,1997,national,EAP,consumption,national,2015,,45027223,Low income,FALSE
MMR,1998,national,EAP,consumption,national,2015,,45611220,Low income,FALSE
MMR,1999,national,EAP,consumption,national,2015,,46181075,Low income,FALSE
MMR,2000,national,EAP,consumption,national,2015,,46719698,Low income,FALSE
MMR,2001,national,EAP,consumption,national,2015,,47225119,Low income,FALSE
MMR,2002,national,EAP,consumption,national,2015,,47702163,Low income,FALSE
MMR,2003,national,EAP,consumption,national,2015,,48148907,Low income,FALSE
MMR,2004,national,EAP,consumption,national,2015,,48564489,Low income,FALSE
MMR,2005,national,EAP,consumption,national,2015,,48949931,Low income,FALSE
MMR,2006,national,EAP,consumption,national,2015,,49301049,Low income,FALSE
MMR,2007,national,EAP,consumption,national,2015,,49621479,Low income,FALSE
MMR,2008,national,EAP,consumption,national,2015,,49929642,Low income,FALSE
MMR,2009,national,EAP,consumption,national,2015,,50250366,Low income,FALSE
MMR,2010,national,EAP,consumption,national,2015,,50600827,Low income,FALSE
MMR,2011,national,EAP,consumption,national,2015,,50990612,Low income,FALSE
MMR,2012,national,EAP,consumption,national,2015,,51413703,Low income,TRUE
MMR,2013,national,EAP,consumption,national,2015,,51852464,Low income,TRUE
MMR,2014,national,EAP,consumption,national,2015,,52280816,Lower middle income,TRUE
MMR,2015,national,EAP,consumption,national,2015,,52680724,Lower middle income,TRUE
MMR,2016,national,EAP,consumption,national,2015,2017,53045199,Lower middle income,TRUE
MMR,2017,national,EAP,consumption,national,2017,,53382521,Lower middle income,TRUE
MMR,2018,national,EAP,consumption,national,2017,,53708318,Lower middle income,TRUE
MMR,2019,national,EAP,consumption,national,2017,,54045422,Lower middle income,TRUE
MNE,1981,national,ECA,consumption,national,2005,,579445,Upper middle income,FALSE
MNE,1982,national,ECA,consumption,national,2005,,587001,Upper middle income,FALSE
MNE,1983,national,ECA,consumption,national,2005,,594506,Upper middle income,FALSE
MNE,1984,national,ECA,consumption,national,2005,,600884,Upper middle income,FALSE
MNE,1985,national,ECA,consumption,national,2005,,605398,Upper middle income,FALSE
MNE,1986,national,ECA,consumption,national,2005,,607711,Upper middle income,FALSE
MNE,1987,national,ECA,consumption,national,2005,,608144,Upper middle income,FALSE
MNE,1988,national,ECA,consumption,national,2005,,607413,Upper middle income,FALSE
MNE,1989,national,ECA,consumption,national,2005,,606571,Upper middle income,FALSE
MNE,1990,national,ECA,consumption,national,2005,,606372,Upper middle income,FALSE
MNE,1991,national,ECA,consumption,national,2005,,607105,Upper middle income,FALSE
MNE,1992,national,ECA,consumption,national,2005,,608516,Lower middle income,FALSE
MNE,1993,national,ECA,consumption,national,2005,,610170,Lower middle income,FALSE
MNE,1994,national,ECA,consumption,national,2005,,611389,Lower middle income,FALSE
MNE,1995,national,ECA,consumption,national,2005,,611712,Lower middle income,FALSE
MNE,1996,national,ECA,consumption,national,2005,,611003,Lower middle income,FALSE
MNE,1997,national,ECA,consumption,national,2005,,609520,Lower middle income,FALSE
MNE,1998,national,ECA,consumption,national,2005,,607662,Lower middle income,FALSE
MNE,1999,national,ECA,consumption,national,2005,,606001,Lower middle income,FALSE
MNE,2000,national,ECA,consumption,national,2005,,604950,Lower middle income,FALSE
MNE,2001,national,ECA,consumption,national,2005,,607389,Lower middle income,FALSE
MNE,2002,national,ECA,consumption,national,2005,,609828,Lower middle income,TRUE
MNE,2003,national,ECA,consumption,national,2005,,612267,Lower middle income,TRUE
MNE,2004,national,ECA,consumption,national,2005,,613353,Lower middle income,TRUE
MNE,2005,national,ECA,consumption,national,2005,,614261,Lower middle income,TRUE
MNE,2006,national,ECA,consumption,national,2006,,615025,Upper middle income,TRUE
MNE,2007,national,ECA,consumption,national,2007,,615875,Upper middle income,TRUE
MNE,2008,national,ECA,consumption,national,2008,,616969,Upper middle income,TRUE
MNE,2009,national,ECA,consumption,national,2009,,618294,Upper middle income,TRUE
MNE,2010,national,ECA,consumption,national,2010,,619428,Upper middle income,TRUE
MNE,2011,national,ECA,consumption,national,2011,,620079,Upper middle income,TRUE
MNE,2012,national,ECA,consumption,national,2012,,620601,Upper middle income,TRUE
MNE,2013,national,ECA,consumption,national,2013,,621207,Upper middle income,TRUE
MNE,2014,national,ECA,consumption,national,2014,,621810,Upper middle income,TRUE
MNE,2015,national,ECA,income,national,2015,,622159,Upper middle income,TRUE
MNE,2016,national,ECA,income,national,2016,,622303,Upper middle income,TRUE
MNE,2017,national,ECA,income,national,2017,,622373,Upper middle income,TRUE
MNE,2018,national,ECA,income,national,2018,,622227,Upper middle income,TRUE
MNE,2019,national,ECA,income,national,2018,,622028,Upper middle income,TRUE
MNG,1981,national,EAP,consumption,national,1995,,1733475,Lower middle income,FALSE
MNG,1982,national,EAP,consumption,national,1995,,1777727,Lower middle income,FALSE
MNG,1983,national,EAP,consumption,national,1995,,1823214,Lower middle income,FALSE
MNG,1984,national,EAP,consumption,national,1995,,1871089,Lower middle income,FALSE
MNG,1985,national,EAP,consumption,national,1995,,1921889,Lower middle income,FALSE
MNG,1986,national,EAP,consumption,national,1995,,1976313,Lower middle income,FALSE
MNG,1987,national,EAP,consumption,national,1995,,2033351,Lower middle income,FALSE
MNG,1988,national,EAP,consumption,national,1995,,2089709,Lower middle income,FALSE
MNG,1989,national,EAP,consumption,national,1995,,2141005,Lower middle income,FALSE
MNG,1990,national,EAP,consumption,national,1995,,2184139,Lower middle income,FALSE
MNG,1991,national,EAP,consumption,national,1995,,2217918,Lower middle income,FALSE
MNG,1992,national,EAP,consumption,national,1995,,2243495,Lower middle income,TRUE
MNG,1993,national,EAP,consumption,national,1995,,2263196,Low income,TRUE
MNG,1994,national,EAP,consumption,national,1995,,2280475,Low income,TRUE
MNG,1995,national,EAP,consumption,national,1995,,2298017,Low income,TRUE
MNG,1996,national,EAP,consumption,national,1995,1998,2316571,Low income,TRUE
MNG,1997,national,EAP,consumption,national,1995,1998,2335744,Low income,TRUE
MNG,1998,national,EAP,consumption,national,1998,,2355667,Low income,TRUE
MNG,1999,national,EAP,consumption,national,1998,2002.15,2376228,Low income,TRUE
MNG,2000,national,EAP,consumption,national,1998,2002.15,2397417,Low income,TRUE
MNG,2001,national,EAP,consumption,national,1998,2002.15,2419594,Low income,TRUE
MNG,2002,national,EAP,consumption,national,1998,2002.15,2443261,Low income,TRUE
MNG,2003,national,EAP,consumption,national,2002.15,2007.5,2468765,Low income,TRUE
MNG,2004,national,EAP,consumption,national,2002.15,2007.5,2496394,Low income,TRUE
MNG,2005,national,EAP,consumption,national,2002.15,2007.5,2526429,Low income,TRUE
MNG,2006,national,EAP,consumption,national,2002.15,2007.5,2558854,Low income,TRUE
MNG,2007,national,EAP,consumption,national,2002.15,2007.5,2593819,Lower middle income,TRUE
MNG,2008,national,EAP,consumption,national,2007.5,2010,2631899,Lower middle income,TRUE
MNG,2009,national,EAP,consumption,national,2007.5,2010,2673794,Lower middle income,TRUE
MNG,2010,national,EAP,consumption,national,2010,,2719902,Lower middle income,TRUE
MNG,2011,national,EAP,consumption,national,2011,,2770357,Lower middle income,TRUE
MNG,2012,national,EAP,consumption,national,2012,,2824698,Lower middle income,TRUE
MNG,2013,national,EAP,consumption,national,2012,2014,2881783,Lower middle income,TRUE
MNG,2014,national,EAP,consumption,national,2014,,2940111,Upper middle income,TRUE
MNG,2015,national,EAP,consumption,national,2014,2016,2998433,Lower middle income,TRUE
MNG,2016,national,EAP,consumption,national,2016,,3056358,Lower middle income,TRUE
MNG,2017,national,EAP,consumption,national,2016,2018,3113788,Lower middle income,TRUE
MNG,2018,national,EAP,consumption,national,2018,,3170214,Lower middle income,TRUE
MNG,2019,national,EAP,consumption,national,2018,,3225166,Lower middle income,TRUE
MNP,1981,national,EAP,,,,,18168,Lower middle income,FALSE
MNP,1982,national,EAP,,,,,20163,Lower middle income,FALSE
MNP,1983,national,EAP,,,,,22622,Lower middle income,FALSE
MNP,1984,national,EAP,,,,,25496,Lower middle income,FALSE
MNP,1985,national,EAP,,,,,28719,Lower middle income,FALSE
MNP,1986,national,EAP,,,,,32377,Lower middle income,FALSE
MNP,1987,national,EAP,,,,,36371,Lower middle income,FALSE
MNP,1988,national,EAP,,,,,40294,Lower middle income,FALSE
MNP,1989,national,EAP,,,,,43542,Lower middle income,FALSE
MNP,1990,national,EAP,,,,,45752,Lower middle income,FALSE
MNP,1991,national,EAP,,,,,46662,Lower middle income,FALSE
MNP,1992,national,EAP,,,,,46473,Lower middle income,FALSE
MNP,1993,national,EAP,,,,,45763,Lower middle income,FALSE
MNP,1994,national,EAP,,,,,45361,Lower middle income,FALSE
MNP,1995,national,EAP,,,,,45872,High income,FALSE
MNP,1996,national,EAP,,,,,47518,High income,FALSE
MNP,1997,national,EAP,,,,,50052,High income,FALSE
MNP,1998,national,EAP,,,,,52999,High income,FALSE
MNP,1999,national,EAP,,,,,55633,High income,FALSE
MNP,2000,national,EAP,,,,,57453,High income,FALSE
MNP,2001,national,EAP,,,,,58319,High income,FALSE
MNP,2002,national,EAP,,,,,58412,Upper middle income,FALSE
MNP,2003,national,EAP,,,,,57954,Upper middle income,FALSE
MNP,2004,national,EAP,,,,,57240,Upper middle income,FALSE
MNP,2005,national,EAP,,,,,56547,Upper middle income,FALSE
MNP,2006,national,EAP,,,,,55886,Upper middle income,FALSE
MNP,2007,national,EAP,,,,,55215,High income,FALSE
MNP,2008,national,EAP,,,,,54621,High income,FALSE
MNP,2009,national,EAP,,,,,54194,High income,FALSE
MNP,2010,national,EAP,,,,,53971,High income,FALSE
MNP,2011,national,EAP,,,,,54013,High income,FALSE
MNP,2012,national,EAP,,,,,54306,High income,FALSE
MNP,2013,national,EAP,,,,,54786,High income,FALSE
MNP,2014,national,EAP,,,,,55301,High income,FALSE
MNP,2015,national,EAP,,,,,55779,High income,FALSE
MNP,2016,national,EAP,,,,,56187,High income,FALSE
MNP,2017,national,EAP,,,,,56553,High income,FALSE
MNP,2018,national,EAP,,,,,56889,High income,FALSE
MNP,2019,national,EAP,,,,,57213,High income,FALSE
MOZ,1981,national,SSA,consumption,national,1996.27,,11913085,Low income,FALSE
MOZ,1982,national,SSA,consumption,national,1996.27,,12189817,Low income,FALSE
MOZ,1983,national,SSA,consumption,national,1996.27,,12439773,Low income,FALSE
MOZ,1984,national,SSA,consumption,national,1996.27,,12636120,Low income,FALSE
MOZ,1985,national,SSA,consumption,national,1996.27,,12764385,Low income,FALSE
MOZ,1986,national,SSA,consumption,national,1996.27,,12808566,Low income,FALSE
MOZ,1987,national,SSA,consumption,national,1996.27,,12786353,Low income,FALSE
MOZ,1988,national,SSA,consumption,national,1996.27,,12758003,Low income,FALSE
MOZ,1989,national,SSA,consumption,national,1996.27,,12805950,Low income,FALSE
MOZ,1990,national,SSA,consumption,national,1996.27,,12987292,Low income,FALSE
MOZ,1991,national,SSA,consumption,national,1996.27,,13328029,Low income,FALSE
MOZ,1992,national,SSA,consumption,national,1996.27,,13805999,Low income,FALSE
MOZ,1993,national,SSA,consumption,national,1996.27,,14370950,Low income,FALSE
MOZ,1994,national,SSA,consumption,national,1996.27,,14948050,Low income,TRUE
MOZ,1995,national,SSA,consumption,national,1996.27,,15483277,Low income,TRUE
MOZ,1996,national,SSA,consumption,national,1996.27,,15960445,Low income,TRUE
MOZ,1997,national,SSA,consumption,national,1996.27,2002.5,16397175,Low income,TRUE
MOZ,1998,national,SSA,consumption,national,1996.27,2002.5,16813946,Low income,TRUE
MOZ,1999,national,SSA,consumption,national,1996.27,2002.5,17244176,Low income,TRUE
MOZ,2000,national,SSA,consumption,national,1996.27,2002.5,17711925,Low income,TRUE
MOZ,2001,national,SSA,consumption,national,1996.27,2002.5,18221884,Low income,TRUE
MOZ,2002,national,SSA,consumption,national,1996.27,2002.5,18764147,Low income,TRUE
MOZ,2003,national,SSA,consumption,national,2002.5,2008.67,19331097,Low income,TRUE
MOZ,2004,national,SSA,consumption,national,2002.5,2008.67,19910549,Low income,TRUE
MOZ,2005,national,SSA,consumption,national,2002.5,2008.67,20493927,Low income,TRUE
MOZ,2006,national,SSA,consumption,national,2002.5,2008.67,21080108,Low income,TRUE
MOZ,2007,national,SSA,consumption,national,2002.5,2008.67,21673319,Low income,TRUE
MOZ,2008,national,SSA,consumption,national,2002.5,2008.67,22276596,Low income,TRUE
MOZ,2009,national,SSA,consumption,national,2008.67,2014.4399,22894718,Low income,TRUE
MOZ,2010,national,SSA,consumption,national,2008.67,2014.4399,23531567,Low income,TRUE
MOZ,2011,national,SSA,consumption,national,2008.67,2014.4399,24187500,Low income,TRUE
MOZ,2012,national,SSA,consumption,national,2008.67,2014.4399,24862673,Low income,TRUE
MOZ,2013,national,SSA,consumption,national,2008.67,2014.4399,25560752,Low income,TRUE
MOZ,2014,national,SSA,consumption,national,2008.67,2014.4399,26286192,Low income,TRUE
MOZ,2015,national,SSA,consumption,national,2014.4399,,27042001,Low income,TRUE
MOZ,2016,national,SSA,consumption,national,2014.4399,,27829930,Low income,TRUE
MOZ,2017,national,SSA,consumption,national,2014.4399,,28649007,Low income,TRUE
MOZ,2018,national,SSA,consumption,national,2014.4399,,29496009,Low income,FALSE
MOZ,2019,national,SSA,consumption,national,2014.4399,,30366043,Low income,FALSE
MRT,1981,national,SSA,consumption,national,1987,,1586496,Low income,FALSE
MRT,1982,national,SSA,consumption,national,1987,,1633655,Low income,FALSE
MRT,1983,national,SSA,consumption,national,1987,,1681859,Low income,FALSE
MRT,1984,national,SSA,consumption,national,1987,,1730737,Low income,TRUE
MRT,1985,national,SSA,consumption,national,1987,,1780033,Low income,TRUE
MRT,1986,national,SSA,consumption,national,1987,,1829678,Low income,TRUE
MRT,1987,national,SSA,consumption,national,1987,,1879756,Low income,TRUE
MRT,1988,national,SSA,consumption,national,1987,1993,1930427,Low income,TRUE
MRT,1989,national,SSA,consumption,national,1987,1993,1981902,Low income,TRUE
MRT,1990,national,SSA,consumption,national,1987,1993,2034347,Low income,TRUE
